"FullName","Extension","Length","LastWriteTime"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\file_purpose.py",".py","265","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\image_create_variation_params.py",".py","1426","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\image_edit_completed_event.py",".py","2024","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\image_edit_params.py",".py","5429","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\image_edit_partial_image_event.py",".py","1180","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\image_edit_stream_event.py",".py","516","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\image_gen_completed_event.py",".py","2036","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\image_gen_partial_image_event.py",".py","1165","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\image_gen_stream_event.py",".py","508","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\image_generate_params.py",".py","5469","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\image_model.py",".py","271","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\image.py",".py","872","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\images_response.py",".py","2574","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\model_deleted.py",".py","228","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\model.py",".py","609","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\moderation_create_params.py",".py","1032","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\moderation_create_response.py",".py","552","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\moderation_image_url_input_param.py",".py","758","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\moderation_model.py",".py","319","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\moderation_multi_modal_input_param.py",".py","483","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\moderation_text_input_param.py",".py","456","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\moderation.py",".py","7099","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\other_file_chunking_strategy_object.py",".py","501","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\skill_create_params.py",".py","448","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\skill_list_params.py",".py","550","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\skill_list.py",".py","640","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\skill_update_params.py",".py","346","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\skill.py",".py","657","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\static_file_chunking_strategy_object_param.py",".py","597","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\static_file_chunking_strategy_object.py",".py","424","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\static_file_chunking_strategy_param.py",".py","692","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\static_file_chunking_strategy.py",".py","595","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\upload_complete_params.py",".py","527","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\upload_create_params.py",".py","1689","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\upload.py",".py","1281","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\vector_store_create_params.py",".py","1947","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\vector_store_deleted.py",".py","307","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\vector_store_list_params.py",".py","1226","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\vector_store_search_params.py",".py","1301","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\vector_store_search_response.py",".py","1156","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\vector_store_update_params.py",".py","1293","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\vector_store.py",".py","2633","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\video_create_error.py",".py","415","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\video_create_params.py",".py","1015","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\video_delete_response.py",".py","529","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\video_download_content_params.py",".py","405","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\video_list_params.py",".py","550","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\video_model_param.py",".py","375","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\video_model.py",".py","329","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\video_remix_params.py",".py","346","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\video_seconds.py",".py","215","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\video_size.py",".py","243","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\video.py",".py","1698","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\websocket_connection_options.py",".py","1840","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__init__.py",".py","1723","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\speech_create_params.py",".py","1838","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\speech_model.py",".py","267","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\transcription_create_params.py",".py","6977","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\transcription_create_response.py",".py","459","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\transcription_diarized_segment.py",".py","931","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\transcription_diarized.py",".py","2374","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\transcription_include.py",".py","227","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\transcription_segment.py",".py","1153","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\transcription_stream_event.py",".py","648","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\transcription_text_delta_event.py",".py","1551","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\transcription_text_done_event.py",".py","2341","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\transcription_text_segment_event.py",".py","990","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\transcription_verbose.py",".py","1303","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\transcription_word.py",".py","367","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\transcription.py",".py","2407","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\translation_create_params.py",".py","1572","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\translation_create_response.py",".py","362","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\translation_verbose.py",".py","615","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\translation.py",".py","193","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\__init__.cpython-311.pyc",".pyc","2234","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\speech_create_params.cpython-311.pyc",".pyc","1626","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\speech_model.cpython-311.pyc",".pyc","547","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\transcription_create_params.cpython-311.pyc",".pyc","3742","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\transcription_create_response.cpython-311.pyc",".pyc","868","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\transcription_diarized_segment.cpython-311.pyc",".pyc","1185","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\transcription_diarized.cpython-311.pyc",".pyc","3620","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\transcription_include.cpython-311.pyc",".pyc","516","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\transcription_segment.cpython-311.pyc",".pyc","1262","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\transcription_stream_event.cpython-311.pyc",".pyc","1165","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\transcription_text_delta_event.cpython-311.pyc",".pyc","2107","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\transcription_text_done_event.cpython-311.pyc",".pyc","3305","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\transcription_text_segment_event.cpython-311.pyc",".pyc","1430","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\transcription_verbose.cpython-311.pyc",".pyc","2120","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\transcription_word.cpython-311.pyc",".pyc","789","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\transcription.cpython-311.pyc",".pyc","3890","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\translation_create_params.cpython-311.pyc",".pyc","1462","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\translation_create_response.cpython-311.pyc",".pyc","745","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\translation_verbose.cpython-311.pyc",".pyc","1145","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\audio\__pycache__\translation.cpython-311.pyc",".pyc","682","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\__init__.py",".py","2393","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_create_params.py",".py","8863","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_deleted.py",".py","301","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_list_params.py",".py","1222","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_response_format_option_param.py",".py","628","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_response_format_option.py",".py","561","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_stream_event.py",".py","10055","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_tool_choice_function_param.py",".py","355","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_tool_choice_function.py",".py","269","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_tool_choice_option_param.py",".py","424","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_tool_choice_option.py",".py","362","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_tool_choice_param.py",".py","680","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_tool_choice.py",".py","652","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_tool_param.py",".py","501","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_tool.py",".py","506","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant_update_params.py",".py","7417","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\assistant.py",".py","5394","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\chatkit_workflow.py",".py","961","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\code_interpreter_tool_param.py",".py","389","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\code_interpreter_tool.py",".py","333","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\file_search_tool_param.py",".py","2132","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\file_search_tool.py",".py","2136","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\function_tool_param.py",".py","471","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\function_tool.py",".py","397","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\thread_create_and_run_params.py",".py","15853","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\thread_create_params.py",".py","6994","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\thread_deleted.py",".py","292","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\thread_update_params.py",".py","2217","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\thread.py",".py","2545","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\chat\__init__.py",".py","122","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\chat\__pycache__\__init__.cpython-311.pyc",".pyc","308","3/10/2026 10:26:52 AM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\chatkit\__init__.py",".py","2116","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\chatkit\chat_session_automatic_thread_titling.py",".py","360","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\chatkit\chat_session_chatkit_configuration_param.py",".py","2178","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\chatkit\chat_session_chatkit_configuration.py",".py","739","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\chatkit\chat_session_expires_after_param.py",".py","597","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\chatkit\chat_session_file_upload.py",".py","558","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\chatkit\chat_session_history.py",".py","534","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\chatkit\chat_session_rate_limits_param.py",".py","446","3/3/2026 3:01:13 PM"
"C:\eva-foundry\07-foundation-layer\.venv\Lib\site-packages\openai\types\beta\chatkit\chat_session_rate_limits.py",".py","353","3/3/2026 3:01:13 PM"
